protein	taxon	H1	H2	H3	L1	L2	L3
P69786	Escherichia coli (strain K12)	27.9641653638862	28.0446856057149	27.2887686541842	25.9673024363768	26.515538876099	25.8776209600293
P21179	Escherichia coli (strain K12)	30.0933303126289	30.9613389146879	29.0243785552484	25.1656099690363	27.7680608201691	27.6242189393597
P31130	Escherichia coli (strain K12)	26.8124989304011	27.8680298409745	25.1936258195455	16.8845282860144	22.8481980740122	22.7089567214309
P07913	Escherichia coli (strain K12)	27.7413688468695	28.8050434425999	26.5121964797814	22.3633252295186	26.6661427188667	25.7788389360892
P26612	Escherichia coli (strain K12)	25.2619476969048	24.84345185873	25.9190031362458	23.5275495482898	23.6780963264424	23.8676882227368
P09373	Escherichia coli (strain K12)	28.2689228678211	28.7800976219887	29.5259678256534	26.3724211302778	27.2787026830803	28.3197581064803
P0A9Q1;A5PFK0	Escherichia coli (strain K12)	27.1664338899385	26.4770118896521	27.8454752154951	24.5794011125647	25.5805516330139	25.7261663857369
P0A9Q1;A5PFK0	Escherichia coli (strain K12)	25.6557003816881	26.4218017320862	24.9442266263681	20.5216196080573	22.2433913440871	21.3872705950343
Q02413	Homo sapiens	24.339397154581	24.687577731486	23.2334927079804	24.1673722032999	24.5364701528331	25.5360847344707
P45578	Escherichia coli (strain K12)	28.6231725223697	27.9829406710452	28.5472717643936	26.3744623162103	27.1872581245448	27.3049557774848
P0AGG2	Escherichia coli (strain K12)	26.4537812884274	26.0313476771241	25.6978987002745	22.04536906699	22.0923919723912	23.3771628606654
Q6P1X5	Homo sapiens	21.5589886387254	22.0936819070198	20.715988793942	19.9322897365678	19.1855820314953	19.5891537007769
Q8WUM4;E9PFU1	Homo sapiens	24.6345584926361	24.5019707795842	25.4999959621704	24.481052925262	25.4844067077518	25.0685391811516
P20839-2;P20839-4;C9J381;P20839;E7EQS0;P20839-3;C9JV30	Homo sapiens	19.1865978947277	22.610924802865	22.017876792633	23.0937947214448	23.2722732493907	22.5899857285884
E9PHA2;Q15003;B4E189;C9J470	Homo sapiens	23.9989491473432	23.9548239216245	21.1735307515394	19.9093393836118	23.4049658617146	23.2839033746376
Q14204	Homo sapiens	22.9660660335236	22.9153739305009	22.6402634740227	22.273155884211	22.3232538157887	21.8393821944209
Q8NF37	Homo sapiens	23.165778623706	22.7162400542905	22.4620638649975	21.4256769182465	22.5153764521038	22.3383773178028
P25738	Escherichia coli (strain K12)	27.8802862105873	27.7811300515025	28.4860423077626	25.6170602580087	26.8371360879756	27.0490558356501
P07004	Escherichia coli (strain K12)	25.9141971473268	25.1924975092811	25.3462115277342	23.5876072320563	24.0622523811757	23.3819220532404
P0AG30	Escherichia coli (strain K12)	24.7893008024818	24.5726521220362	25.27944678782	21.6136923589439	23.1068696032244	22.214334537776
P51665;B4DXI8	Homo sapiens	24.3354497838586	24.9693021967707	24.4482141271051	22.2312821293884	23.1661465291087	22.5651625241712
P0AEM9	Escherichia coli (strain K12)	25.6135237574314	26.0183311092178	26.3514950487921	24.1769121052877	24.1884282701138	25.1216697829172
P61088;F8VQQ8;Q5JXB2	Homo sapiens	23.3725207673538	22.7930872884314	21.595687276663	19.2461606951801	23.4427835707952	21.7378926267142
Q8IYU8	Homo sapiens	19.9989319364438	19.9120618924105	17.8109606721547	20.0198458790046	20.8704189063302	18.6288086175071
Q9Y6J0;G5E9F3	Homo sapiens	19.8503669434793	20.3715639672474	19.9924460422235	19.9974165726903	19.2320554850976	20.0352340520899
P49792	Homo sapiens	23.8630625320734	24.1779006432382	20.0577485181474	20.4807941447766	21.0919724951842	21.2437109325703
P46778	Homo sapiens	25.5686570975983	24.8863232342459	25.934541063514	23.4807448479923	22.5726521220362	24.7315883509499
Q46845	Escherichia coli (strain K12)	27.1435541755994	24.9817655011703	26.4517550641054	24.7134528038657	25.8552882480736	24.9678081321435
P0AB38	Escherichia coli (strain K12)	26.1574604310145	26.7488080803136	26.6042767649464	24.0916820164224	24.4597022626727	24.7974379078895
Q6P2Q9	Homo sapiens	24.6994352015008	23.8412456825785	24.4239345327196	23.218567965958	25.3828786054248	25.653351337784
P09373	Escherichia coli (strain K12)	28.4190066822529	28.3897290728636	29.4177801315063	23.384427534038	23.2641333003203	23.9276861070031
P0A8M0	Escherichia coli (strain K12)	27.18101391041	27.3545583826244	27.2671375748809	25.0021725680055	24.979717548821	25.6831661845437
P33030	Escherichia coli (strain K12)	22.0058342216291	21.8533476327897	20.9761725199739	19.2272210734421	18.3365588607416	19.6983587626075
Q15717	Homo sapiens	25.5165310700453	25.1909917216056	26.3055994999205	24.9836801020183	25.7554707494028	25.7185046563491
P0ACU2	Escherichia coli (strain K12)	22.2316630002955	22.9851665160125	21.8932659750439	20.4651319175387	20.3505680347554	21.2551692205637
P0A6P7	Escherichia coli (strain K12)	26.4126737261383	23.3448918502232	25.2100737827973	18.7941112110769	23.8697602488731	22.7812076103043
P02931	Escherichia coli (strain K12)	26.8234737575361	27.0923476103772	27.7696379154101	23.7260884099485	25.7581170566151	25.5660456740724
P0A8V6	Escherichia coli (strain K12)	22.3538284857084	23.2474245847281	22.0854063251522	19.7632350643876	20.6381212234937	20.7347956057591
P69829	Escherichia coli (strain K12)	22.8852994191357	23.8449846026095	21.9849232314143	20.150163770875	17.1709421685822	18.5301624532272
Q6P1X5	Homo sapiens	21.355146740306	22.101012592252	21.3334720409321	18.9258151862192	19.6696878581068	20.2084820525701
Q9Y2U8	Homo sapiens	24.8241538845168	24.9125535185066	21.8212367944061	18.5640973771654	18.757858746591	19.3735831348841
P37685	Escherichia coli (strain K12)	27.3111202226897	27.6123148696392	26.9559325784383	24.3952564115254	23.9735999813275	23.9966238168035
P0A927	Escherichia coli (strain K12)	25.4096019939944	23.4522422460564	25.2148977373758	17.75153098356	19.7818879475115	21.2713900742475
P27298	Escherichia coli (strain K12)	27.2665122000508	27.526191759692	27.1925351338437	25.5025778722715	25.8374489247788	25.2974360443823
P0AGF2	Escherichia coli (strain K12)	24.9600493183811	25.0684161735171	23.5079697721643	17.9825925723486	22.5600388984493	21.5546394356454
P66948	Escherichia coli (strain K12)	24.0889357174357	24.9652558571948	24.6805127666939	19.9838453347765	21.6900423181093	22.3561951031391
P0A879	Escherichia coli (strain K12)	24.334017896043	25.2785609053202	24.0290950939192	22.6315865149605	22.6443404116491	22.6945126263587
Q68CQ4	Homo sapiens	20.5499012085059	20.6291644870306	21.2001227333577	21.7636079019761	21.9178338623944	21.7133059572025
P03841	Escherichia coli (strain K12)	26.4929405339905	26.9462586072753	26.2490535421542	24.5693526796155	24.8071029208974	24.8972605185489
O60244	Homo sapiens	19.7421679652351	20.082648042353	19.5110383861685	20.5759786476548	20.0797868414783	20.3765536088465
P00805	Escherichia coli (strain K12)	21.8604126060367	21.3232813074764	23.464508857697	18.2555726507186	20.6534224114876	21.6319195035001
Q9UMS4	Homo sapiens	21.8155803069077	22.0676943174011	21.6280521031791	19.2376674538229	20.6266715549647	19.3994114517469
P24182	Escherichia coli (strain K12)	25.3071293624936	25.0652553830152	26.4475521885568	21.9295473811048	23.8837157289437	23.7139771342515
P42765	Homo sapiens	25.3632583808269	25.8547890744197	24.6966789312038	24.8868813727689	25.0155903012026	24.9483322943135
P0A9P0	Escherichia coli (strain K12)	31.9314276742568	31.8629709306059	31.3280663216814	29.1121242397899	29.4901997399929	29.4459473033529
Q9UQ35;F5GWZ7	Homo sapiens	24.559292125632	25.4043812355166	24.2903164594092	23.6568734708986	23.5980979472482	23.8200683048383
Q9UQ35;F5GWZ7	Homo sapiens	25.6526130576563	25.8300913583146	24.9656081636778	24.939391972954	25.0808685872898	24.961728052427
P14407	Escherichia coli (strain K12)	20.9169232654968	22.0590367715236	21.6789989376606	20.6891892581028	21.3309037518262	20.1199694939274
Q9UQ35;F5GWZ7	Homo sapiens	26.8233522725425	26.9625666874961	27.3928024305955	26.309299677674	26.7276730898563	26.8510278384357
P0A6J5	Escherichia coli (strain K12)	26.7261144023462	25.6911505425577	26.4676681076588	23.099343957485	24.8360044963032	23.4528706249334
E7EU96;P68400;Q5U5J2	Homo sapiens	24.1639990904503	22.3288513006693	24.5499834391219	24.7284258522442	25.1590016073612	25.3306029083175
P31063	Escherichia coli (strain K12)	25.3814270358939	26.1017540338578	25.4627004610052	23.6785262117378	24.1411778935545	23.4623884392377
P37330	Escherichia coli (strain K12)	24.7632431705772	26.2265935837468	24.6201406072932	23.8515759703287	24.2687801256581	24.2598305979336
Q46857	Escherichia coli (strain K12)	28.3463383562092	28.8411616853125	28.702496698152	26.4941315568264	25.9992503048521	27.3102535830043
P00968	Escherichia coli (strain K12)	25.5909508738201	24.4889786594931	25.6452094023637	21.7050163973304	23.976399802772	23.3348362916635
P14866	Homo sapiens	30.2396800270929	30.779800270418	30.3552097644	29.5556877461641	29.3550416940306	30.0590470894224
Q8NBJ5	Homo sapiens	23.9948989301311	25.0938188948168	23.1002747802813	21.8891117700813	23.1740338869518	21.8580614570426
P45470	Escherichia coli (strain K12)	24.5990065884629	25.7630151666192	25.4848676277803	22.8195031954419	23.9051798448436	22.8347804152966
P39342	Escherichia coli (strain K12)	23.8356672548034	23.640748903045	24.081884526828	21.3505140810525	18.0658157994155	21.5869661970523
P24171	Escherichia coli (strain K12)	25.7990202984957	26.6378228228974	26.2848212768113	24.0106052747639	24.7287891142481	23.7150252236844
P09372	Escherichia coli (strain K12)	25.8587302179164	26.2259319993386	26.4857122655628	23.4069129064668	24.9172056120093	25.3302951625531
P0AC33	Escherichia coli (strain K12)	24.680834653139	25.6944488622412	25.1416066927971	21.7098612654296	22.7467340834118	21.6717190015795
Q8NFH3	Homo sapiens	25.9975716261636	26.1819427918749	26.8227446940787	25.8911069104368	26.4523522321191	26.1469753732359
P0AC53	Escherichia coli (strain K12)	26.6430634759743	26.9044909335496	26.7151561813426	24.8411496853039	25.1721118796981	24.5910935919779
O95470	Homo sapiens	24.750265774382	24.7283739502047	22.8991429930605	18.3546195830039	24.3227176231424	23.5138837016405
P31979	Escherichia coli (strain K12)	28.7958166308919	28.3126355905775	26.8893671163912	23.1003870803596	26.2671375748809	25.8557159737818
P09373	Escherichia coli (strain K12)	29.3378161001307	29.9522707731152	30.4083147732636	26.2192070809965	27.9203100539956	27.9476525425718
P42765	Homo sapiens	25.1638455795925	25.4992052776847	24.5671488517407	24.9548682842585	24.9979591869559	24.7357254103219
P33981-2;P33981	Homo sapiens	17.5256584409221	19.383193798852	18.1787912680001	17.4092251758065	17.5714860236121	17.9197478835329
P33570	Escherichia coli (strain K12)	29.2846050928198	28.6756623734446	29.6348146499047	26.0756149389409	27.3313378131384	27.1295715258454
P27302	Escherichia coli (strain K12)	26.3037023045398	26.0082986708023	26.2384687382308	17.2703865871888	21.0454023982834	23.912416464876
P0A9X4	Escherichia coli (strain K12)	23.5168916987288	22.8620409942967	22.8954495499104	23.3074420891743	22.1227205872585	22.8982758834745
P0A786	Escherichia coli (strain K12)	27.4186046493561	27.824748732721	26.7139771342515	23.7399536199803	23.282348670059	24.5014849214307
P0ACE0	Escherichia coli (strain K12)	27.0124393810839	27.8273558857875	26.6738443168644	22.2574730176773	24.5796312900676	24.7168052301297
F8VPD4;P27708	Homo sapiens	24.6250555268235	25.7934247075643	24.6021256850708	24.2612662583575	24.2685659859292	24.4247034916297
P23837	Escherichia coli (strain K12)	21.1239521350902	21.3028486233468	19.6817119654714	17.9881520976905	19.0785886546169	18.270112787718
O75533	Homo sapiens	27.2495237876366	27.2870077665729	26.8794684555724	23.9447628113498	24.6457041631805	25.9441819352899
Q08211	Homo sapiens	28.2685659859292	28.6193641392697	26.7890519976108	25.3749763061168	27.7029259783147	27.1599062813056
P0AES6	Escherichia coli (strain K12)	25.9465709658576	27.3975430338282	25.6517102019078	22.6410577274029	24.8522906121416	24.7110909560679
Q9C0J8	Homo sapiens	24.6157140416987	24.3912624723074	24.8521953470173	23.2318533980495	24.8089692795547	23.9581916000106
Q6P1J9	Homo sapiens	26.2678162464734	26.4966020823305	26.1890129871836	24.431286919717	24.4460064831535	24.7103553696811
P10408	Escherichia coli (strain K12)	25.0098368164634	24.8101958316689	25.2305567317158	22.0350997792022	23.6233260443655	22.9584571348512
P0AEC3	Escherichia coli (strain K12)	22.8622113008317	23.4318607460583	22.3610774153003	20.5517795956483	20.6239064889683	20.678569193223
P0A8H6	Escherichia coli (strain K12)	25.8905040194005	26.6532146477426	25.7612405713849	23.7262963360194	24.5679611800509	24.2894724078767
Q6P1L8	Homo sapiens	21.1454446127071	19.3032723911115	20.6832893560992	21.7473489119064	21.9644804799616	21.9415964355649
Q13409-6;Q13409-3;B7ZA04;Q13409-2;Q13409-5;Q13409;F8W8S0	Homo sapiens	23.5695265227311	23.9620812213495	21.6140070290586	19.3281007430176	21.4199807453199	21.2905836394808
P07102	Escherichia coli (strain K12)	25.8451042796737	26.483699677578	26.0334707252773	24.0784681296678	24.6173405616955	24.1563034673548
P0ABF6	Escherichia coli (strain K12)	26.4688025035077	26.4086306129714	25.9894303624767	24.128175613419	24.6005386240085	24.2458300459625
P77485	Escherichia coli (strain K12)	22.4825184718701	23.4207261182832	20.4850273790233	20.4207004221769	21.341746832351	20.9205622096672
I3L0N3;P46459;B4DFA2	Homo sapiens	23.4651319175387	21.3705533226941	20.9799442738632	23.4502295924337	24.0649676947414	23.1350829804549
P21177	Escherichia coli (strain K12)	23.8921729470118	21.8839766916506	24.4395534424802	21.6952775760271	22.4588141000505	22.6799439250675
P39353	Escherichia coli (strain K12)	24.0987659031914	24.277532599667	22.568111990676	18.8567780859704	19.4780704393101	19.5013707210169
Q6P2C8-2;Q6P2C8	Homo sapiens	22.6528537237945	23.1358501674131	22.24687394329	22.4088573270507	22.2831120980287	21.9924460422235
P25205	Homo sapiens	26.6346415756527	25.7230701095159	26.8842515834468	26.1733706261948	26.747912274609	26.7210370062654
Q9UQ35;F5GWZ7	Homo sapiens	24.4233575444493	24.1407099671628	25.0165257356857	24.1419574337696	24.5507467853832	24.0213209320886
Q14204	Homo sapiens	23.2792342256251	23.4426570352479	22.8500883804607	22.7211309048937	22.8546797085556	22.8260371339276
P15288	Escherichia coli (strain K12)	29.0224219997753	28.5500274893096	28.6287099037679	26.9376421365861	27.6555366189605	27.4047872510656
Q13769	Homo sapiens	22.8822236072429	23.5741546285235	21.9398761680163	22.6874602651337	24.5056095095998	22.6081970575671
P0A9K3	Escherichia coli (strain K12)	28.4642361843797	29.4991254248732	28.817539425121	26.1028754914494	26.8009464933555	26.578595201979
P0A7J7	Escherichia coli (strain K12)	30.5729881547538	31.135344789717	30.5638367848237	28.0734713367594	28.8759292463214	29.0412686570577
P23367	Escherichia coli (strain K12)	22.7886737320095	23.3193446675776	21.4891992194671	20.3183795157964	20.346353574877	20.0615768734328
O60287	Homo sapiens	23.9287706363087	23.4536243184851	24.5011811769739	21.3295905195054	23.7970915284641	24.336267367847
Q9Y2S7	Homo sapiens	22.4046800740612	22.6549523804656	19.188941324931	21.8276078629152	22.0192350707928	21.5147987964241
P08192	Escherichia coli (strain K12)	24.8798423439521	24.9644628529077	24.3104269525942	18.8602079808044	18.5110963129333	20.7092723244513
Q9UQ35;F5GWZ7	Homo sapiens	25.8894831679572	26.9180932773014	25.7120886523634	25.5587960081469	25.2183388500164	25.9698071921864
O95478	Homo sapiens	21.1188929266762	23.0114074499908	22.7387173773674	20.6665707628195	21.2099697045826	22.0303249771323
P09972;A8MVZ9;B7Z3K7;B7Z1N6	Homo sapiens	26.7751756158147	27.0648649350248	26.8866953505855	26.9208211344902	27.1075920793795	26.7214282102378
P00864	Escherichia coli (strain K12)	28.8102939108043	27.1004913511771	27.2623958362682	25.0615933529951	25.702556144563	25.439458329137
P33599	Escherichia coli (strain K12)	27.5423719642154	27.4790800929684	27.2848918604871	24.8550981070465	25.4120599027041	25.2447418491134
Q09666	Homo sapiens	23.6637292098097	24.2616249503463	23.9569517908021	23.6537066712934	23.8680651761757	23.9212525726219
Q9Y6V7	Homo sapiens	26.2124135597985	26.2693153359629	24.8879040662514	20.4487938618266	24.1432816862151	23.7014460741278
P24928	Homo sapiens	23.7437587130021	23.1958797962161	22.9810425138473	22.05695517469	22.5072923483094	22.6832893560992
P04983	Escherichia coli (strain K12)	26.4251838829014	26.941900852609	26.8117642982673	24.8099015542501	25.3348022011132	24.5556694639523
Q99459	Homo sapiens	21.5524833607841	22.0131808921821	20.4392871093159	19.9830102807068	21.9374356056316	21.9114841547417
Q9UQ35;F5GWZ7	Homo sapiens	25.9593861221078	26.4409318817629	25.9283866254137	25.078956682006	24.9634489349114	25.5577448428983
O00625	Homo sapiens	23.858990998064	24.3830434641331	23.9427063525132	23.9042612233284	24.5863477862837	23.9022381947033
P06280	Homo sapiens	22.882820641125	23.3059125583627	22.1262860322178	20.7263379176378	22.261381049497	21.8854297632349
O94913	Homo sapiens	23.7629391572917	24.1068536328137	23.7794652852446	23.3068860837562	24.0047889828533	23.7056703507448
P31937	Homo sapiens	24.9649475184321	25.281358439566	24.1616178346177	23.7197322263619	24.0430172678118	23.8222098132876
P0A6L0	Escherichia coli (strain K12)	27.8399011391066	28.3164386411456	27.8772464954383	26.3347169712132	26.4514249441266	26.5533860233427
Q14204	Homo sapiens	20.8459800136052	21.7098612654296	20.5721894973599	21.9515550811027	22.5443928453998	21.4316567450624
P00509	Escherichia coli (strain K12)	27.2123393394548	27.2944767407405	27.3897700940621	25.7539928130994	25.3651623557581	26.0182462011009
P37689	Escherichia coli (strain K12)	25.9760938368161	26.5662779921149	25.8869278745672	19.9716894865251	22.10030686691	22.1499467799681
H3BV16;H3BPJ9;Q96II6;O96000	Homo sapiens	22.3398728318085	22.7410859125324	21.4264449492697	21.4541265621946	21.6625779817449	21.2723586892676
Q14204	Homo sapiens	24.7222884857591	26.2486374279595	20.5057185298339	20.0953249027221	23.8510040018895	22.8122345059249
P49748-2;P49748;F5H2A9;G3V1M7	Homo sapiens	22.4473819266862	22.4873356522914	22.7453600196695	20.4827646361584	22.4704543284359	22.6924282061461
Q8WXI9	Homo sapiens	24.2704921001967	24.4458802299775	23.8467069952486	23.8339316236132	23.8347032730484	23.9198896965806
P15067	Escherichia coli (strain K12)	22.5868745973672	23.0936819070198	21.7709638640517	18.1198428806454	21.3483002401451	20.1392115820107
P26038	Homo sapiens	22.5177087901584	22.9895386379615	23.9282284735662	23.1402730988928	23.7014460741278	23.9178884799356
P0A867	Escherichia coli (strain K12)	22.8163032321788	21.2342678040428	23.0451690630561	20.4392871093159	21.9890881585235	20.8739517013288
Q01082	Homo sapiens	26.1878244425269	25.5339482433473	26.293108858242	24.574096868738	25.7315883509499	25.8818503355614
P0A6I0	Escherichia coli (strain K12)	22.6397778816112	22.0676286762044	22.6763539798837	17.7129031010429	21.1482407148309	19.4124333969135
P09148	Escherichia coli (strain K12)	31.4557674443983	31.0398969944367	28.7377959453761	29.0289686766416	29.2130118218655	28.8272347272704
P09148	Escherichia coli (strain K12)	27.4236620947921	26.8456546663369	27.29360004222	22.6917895157907	21.9729867954118	22.0125331564108
Q8IWA0	Homo sapiens	21.6214938801806	21.4821245216226	19.7490117345125	22.3979346625799	21.8814769672775	22.4464735238599
Q96SI9-2;Q96SI9	Homo sapiens	22.2344724768903	23.3658631872841	22.4581632676998	22.6670474217948	22.1536930366994	22.5703375137411
P0A905	Escherichia coli (strain K12)	27.6417550963339	24.8090183616661	26.9852229869273	25.9614851986325	25.9369460989991	27.0896227824465
P51610;P51610-2;A6NEM2	Homo sapiens	23.4263681645638	23.5609251894038	22.9564023918523	23.2562351840185	24.022337332089	23.2200009625376
Q9H0U6	Homo sapiens	21.7416414401975	22.6665924325534	22.2040994499084	18.1381617856804	19.4940821031383	20.1087847701602
Q9C0D5-2;Q9C0D5	Homo sapiens	21.1876734461334	22.7172237362	22.3535862263184	17.744649915788	20.7852449125562	21.2537274769536
Q7Z6Z7-2;Q7Z6Z7-3;Q7Z6Z7;H0Y5W0	Homo sapiens	22.6262259348713	22.4550050681838	22.2814716431709	22.4771416253592	21.6917895157907	22.5580777947663
P75931	Escherichia coli (strain K12)	22.9879786864227	22.9432073255711	22.3467322988966	18.9866253626931	19.8335726659966	21.3311225077085
P48507	Homo sapiens	22.9762949074683	23.4040563407869	23.3681302132805	24.7473489119064	25.3570950120955	24.8114703406392
P0ACF0	Escherichia coli (strain K12)	30.4732460187583	29.5761279015543	30.7511888580242	27.7383437206447	28.1436028290027	28.6625481027501
Q9H1A4	Homo sapiens	21.797210296493	22.1412714606235	21.977780213444	21.8830071635554	21.8392283971775	21.7314019040492
P0A6P7	Escherichia coli (strain K12)	24.445438256833	23.6859216410163	24.9984757727786	21.9777103509689	21.845597244496	23.6814245918268
P37636	Escherichia coli (strain K12)	24.2075440435525	24.628786372747	25.6987731171389	22.4251646703215	23.2015292919283	22.7186248476221
P61889	Escherichia coli (strain K12)	31.5900924831347	31.5272456489396	32.4310906107477	28.916926681309	30.2233148501581	30.2016302420519
P0AC38	Escherichia coli (strain K12)	27.9928587473533	27.5399342924878	28.0800959944846	24.9410949027188	25.7131118868977	25.7832426635966
C9J4M6;C9J2Y9;P30876	Homo sapiens	22.4680691330467	22.9782342370877	22.2886419420537	23.0575667488006	22.9829928786063	23.1838479700822
P76014	Escherichia coli (strain K12)	24.9374625461286	24.7753012259355	24.5440390268718	22.5194855675528	22.9123799150422	22.6914487652849
Q68E01-2;Q68E01	Homo sapiens	23.611555282517	22.7818479365556	23.5292189203723	23.5153283229637	23.4319882320338	23.6738982181568
Q9P2D1	Homo sapiens	22.4663025420804	22.8958562918159	22.4667257256587	22.195354183215	23.0749946425831	22.37228162681
P17444	Escherichia coli (strain K12)	20.3925731792576	21.3480840736717	19.9704261193445	16.4832804602651	18.3439490645337	18.204762166433
P0AB77	Escherichia coli (strain K12)	27.8054432728115	28.4802749034575	27.0782645173548	21.4162223170577	25.2047487360123	24.5974729242791
P28070	Homo sapiens	24.755063194037	25.1653799536173	23.7281663233725	24.5234274743113	23.7710243345488	24.3891628611806
P60546	Escherichia coli (strain K12)	26.4073992573521	27.0445813910985	24.8506225635792	20.556090627301	24.508936969077	23.2981006148613
Q96PK6	Homo sapiens	21.8487711557462	21.6191220196334	21.3209151054867	21.3790948704931	21.6316531188173	22.0746027390042
O15226;G3V1N1	Homo sapiens	18.8815441807001	22.7778813490663	23.1589862037444	19.4571363582255	19.4331656697961	19.6065353408829
P12758	Escherichia coli (strain K12)	26.6881916045273	24.7764061236745	27.476069411158	24.2362256255101	25.6027203831498	25.0699325351796
A6NJ78	Homo sapiens	18.6571788632002	19.7465208816911	18.8456125572104	17.107789200647	18.3012639675527	18.0591754379151
P0A9G6	Escherichia coli (strain K12)	27.6889252404653	27.1345739068362	28.2802082119419	23.4293086579333	26.3774773193451	26.3561547955753
Q9H0G5	Homo sapiens	20.9223782455567	21.4944825682363	21.3697549450155	24.1518985242037	23.0443520924404	23.2427083496
P07004	Escherichia coli (strain K12)	24.4451224788116	25.6324798606872	24.2341069692901	23.3757055259118	23.3427236062819	23.3490835722093
Q9UNN8	Homo sapiens	23.6347800367153	23.5189335602606	23.3280021005752	19.9550368498281	21.2176217037016	22.2522554126617
Q96PK6	Homo sapiens	23.6540345937953	24.2230984584477	22.9956236337346	23.2786672399464	22.6742862480249	23.1604026484851
P08997	Escherichia coli (strain K12)	25.0670623968812	25.4447118640255	24.1741710752532	21.4854205375053	21.6115777945524	22.121076886414
P0A8G6	Escherichia coli (strain K12)	28.6640073759361	28.9970116322616	29.1582215926019	26.1842718424596	27.7706463523517	27.7196669563802
P06959	Escherichia coli (strain K12)	25.5332947950347	26.3081541581039	26.5031392056524	24.8836691234926	24.7763057133849	26.0237125666924
P0A8N5	Escherichia coli (strain K12)	26.9776011840784	25.7144750716724	26.1483338249695	25.7301116528667	26.6666845252916	26.0962341888448
Q6P1J9	Homo sapiens	19.4941993239421	20.2083629741134	19.6503751290767	20.6496561532847	21.5740853165034	21.4286954844279
P0ADX7	Escherichia coli (strain K12)	28.6116467354755	27.9875016979316	27.755381606504	22.9153739305009	25.5727677550296	25.7900718250113
P69797	Escherichia coli (strain K12)	24.8430684181853	23.8854856213869	24.7619253167434	22.2279378704912	23.0359052291389	22.6865415619941
P0A9P0	Escherichia coli (strain K12)	30.451696119649	30.7123543695468	30.2954842858629	28.1705464510951	28.1637496270108	28.3131980363578
Q16706	Homo sapiens	24.3309447710809	24.4800668463371	23.6950863766311	23.4606398691533	23.8271620272759	23.4412644112576
P0ABB4	Escherichia coli (strain K12)	25.1730274405988	25.4334216735322	25.7917616583417	20.9698642675057	22.5854999037291	22.3967855833273
P0AA91	Escherichia coli (strain K12)	23.7558272659275	25.0330085452186	22.248843690866	22.3996044184966	22.6428652294476	20.3097472245322
Q92614-3;F8W6U1;Q92614-4;Q92614	Homo sapiens	22.0177069179121	23.4511104739026	22.0834598495707	22.6672856922383	22.1992541721842	21.8278404181316
P0A9M8	Escherichia coli (strain K12)	22.7499283341472	23.013283139672	19.3347490182463	20.3349453760113	21.40187114827	22.020558161892
P29012	Escherichia coli (strain K12)	26.4154488231383	26.765344177	25.8385793845104	23.6553455389476	24.3500284069052	23.9078405442646
P0ACJ0	Escherichia coli (strain K12)	25.3747773640043	25.9732058203012	24.9443160043715	22.3391660547544	23.1899518110057	22.833796542518
P64503	Escherichia coli (strain K12)	24.7232263834639	25.4172207999854	25.1905396786626	22.9074004913783	23.9143340319078	22.8854670022432
P31327;H0YGP4;P31327-2	Homo sapiens	25.7322614308857	25.3629240908977	25.9066484237117	25.0803400158605	26.2017984765622	26.2594894185341
P26616	Escherichia coli (strain K12)	23.1786150104934	24.8080364020305	22.362175000254	20.0000330202911	21.2548809870821	20.4699080693567
P76329	Escherichia coli (strain K12)	25.4180898837145	25.0330925889703	25.129669778649	23.3425879827762	23.9417217915388	23.7715281568137
P0A955	Escherichia coli (strain K12)	29.2760864132516	29.7808641933239	29.792158978699	27.689325248335	28.0457273380447	28.1407294671261
Q14008;Q14008-3;Q14008-2	Homo sapiens	22.807938169297	23.247772250014	21.5420796609903	21.2187453210558	21.9635635874579	21.964233681606
Q96P70	Homo sapiens	22.3649286695735	22.524515890086	18.6321858390058	22.931027457219	23.6102039171469	22.1950537469288
P0A9G6	Escherichia coli (strain K12)	29.6281014834025	29.6323377114601	29.9010989932192	27.5821895409773	28.5353061718486	28.2476237782147
P0ACD8	Escherichia coli (strain K12)	25.294248850371	25.3592752982002	25.071897335085	23.0621700191147	22.6810170235839	22.5842386161491
O95456-2;O95456	Homo sapiens	21.2813301372768	21.6260030731977	21.5582413219302	23.2615532190826	23.5453359374686	23.0856818636086
O60841	Homo sapiens	27.3920654216186	27.3048687659326	26.8305024411044	25.5256094588775	27.0861841806511	27.2827728465822
O00159-2;F5H6E2;O00159-3;F5H3W9;O00159	Homo sapiens	21.905987748212	21.9218699858929	21.3217409656277	21.1536311941017	21.3743793974602	21.1866462513296
P20042	Homo sapiens	24.9271435364661	25.0978421413542	25.3003718331673	26.3944552367282	27.1409244522651	27.0826358617666
P31224	Escherichia coli (strain K12)	23.5056700774136	23.9658723370922	23.9869377808647	21.7499692401977	22.714983314723	20.9733021807194
P49736;F5H3V0;F5H1E9;H0Y8E6	Homo sapiens	26.5221705887599	26.6901915517644	26.263488712459	26.1835337700125	26.2689050258231	26.3099241233749
P04983	Escherichia coli (strain K12)	26.5956246820424	25.4255360681974	22.4510098289522	25.3624893981563	25.0500113591596	23.8134289277454
P61175	Escherichia coli (strain K12)	27.2903516175089	28.0831432990906	27.4259841797217	22.030089190361	23.2795176349259	25.8387476750908
P08839	Escherichia coli (strain K12)	21.3239409508672	21.5495252374201	20.4113165036904	17.1152265772387	17.6311912688181	17.3868392315863
